Variable Name;.;.;.;Consumption of fixed capital of national economy | individuals | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Average | All Ages | constant 2015 local currency;Gross domestic product | individuals | Average | Adults | constant 2015 local currency;Gross domestic product | individuals | Average | All Ages | constant 2015 local currency;Net domestic product | individuals | Average | Adults | constant 2015 local currency;Net domestic product | individuals | Average | All Ages | constant 2015 local currency;Net foreign income | individuals | Average | Adults | constant 2015 local currency;Net foreign income | individuals | Average | All Ages | constant 2015 local currency;National income | individuals | Average | Adults | constant 2015 local currency;National income | individuals | Average | All Ages | constant 2015 local currency;Pre-tax national income  | equal-split adults | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Total | All Ages | constant 2015 local currency;Gross domestic product | individuals | Total | All Ages | constant 2015 local currency;Net domestic product | individuals | Total | All Ages | constant 2015 local currency;Net foreign income | individuals | Total | All Ages | constant 2015 local currency;National income | individuals | Total | All Ages | constant 2015 local currency;Population | female | Population | 0 to 4 | population;Population | individuals | Population | 0 to 4 | population;Population | male | Population | 0 to 4 | population;Population | female | Population | 5 to 9 | population;Population | individuals | Population | 5 to 9 | population;Population | male | Population | 5 to 9 | population;Population | female | Population | 10 to 14 | population;Population | individuals | Population | 10 to 14 | population;Population | male | Population | 10 to 14 | population;Population | female | Population | 100+ | population;Population | individuals | Population | 100+ | population;Population | male | Population | 100+ | population;Population | female | Population | 15 to 19 | population;Population | individuals | Population | 15 to 19 | population;Population | male | Population | 15 to 19 | population;Population | female | Population | 20 to 24 | population;Population | individuals | Population | 20 to 24 | population;Population | male | Population | 20 to 24 | population;Population | female | Population | 20 to 29 | population;Population | individuals | Population | 20 to 29 | population;Population | male | Population | 20 to 29 | population;Population | female | Population | 25 to 29 | population;Population | individuals | Population | 25 to 29 | population;Population | male | Population | 25 to 29 | population;Population | female | Population | 30 to 34 | population;Population | individuals | Population | 30 to 34 | population;Population | male | Population | 30 to 34 | population;Population | female | Population | 30 to 39 | population;Population | individuals | Population | 30 to 39 | population;Population | male | Population | 30 to 39 | population;Population | female | Population | 35 to 39 | population;Population | individuals | Population | 35 to 39 | population;Population | male | Population | 35 to 39 | population;Population | female | Population | 40 to 44 | population;Population | individuals | Population | 40 to 44 | population;Population | male | Population | 40 to 44 | population;Population | female | Population | 40 to 49  | population;Population | individuals | Population | 40 to 49  | population;Population | male | Population | 40 to 49  | population;Population | female | Population | 45 to 49 | population;Population | individuals | Population | 45 to 49 | population;Population | male | Population | 45 to 49 | population;Population | female | Population | 50 to 54 | population;Population | individuals | Population | 50 to 54 | population;Population | male | Population | 50 to 54 | population;Population | female | Population | 50 to 59 | population;Population | individuals | Population | 50 to 59 | population;Population | male | Population | 50 to 59 | population;Population | female | Population | 55 to 59 | population;Population | individuals | Population | 55 to 59 | population;Population | male | Population | 55 to 59 | population;Population | female | Population | 60 to 64 | population;Population | individuals | Population | 60 to 64 | population;Population | male | Population | 60 to 64 | population;Population | female | Population | 60 to 69 | population;Population | individuals | Population | 60 to 69 | population;Population | male | Population | 60 to 69 | population;Population | female | Population | 65 to 69 | population;Population | individuals | Population | 65 to 69 | population;Population | male | Population | 65 to 69 | population;Population | female | Population | 70 to 74 | population;Population | individuals | Population | 70 to 74 | population;Population | male | Population | 70 to 74 | population;Population | female | Population | 70 to 79 | population;Population | individuals | Population | 70 to 79 | population;Population | male | Population | 70 to 79 | population;Population | female | Population | 75 to 79 | population;Population | individuals | Population | 75 to 79 | population;Population | male | Population | 75 to 79 | population;Population | female | Population | 80 to 84 | population;Population | individuals | Population | 80 to 84 | population;Population | male | Population | 80 to 84 | population;Population | female | Population | 80 to 89 | population;Population | individuals | Population | 80 to 89 | population;Population | male | Population | 80 to 89 | population;Population | female | Population | 85 to 89 | population;Population | individuals | Population | 85 to 89 | population;Population | male | Population | 85 to 89 | population;Population | female | Population | 90 to 94 | population;Population | individuals | Population | 90 to 94 | population;Population | male | Population | 90 to 94 | population;Population | female | Population | 90 to 99 | population;Population | individuals | Population | 90 to 99 | population;Population | male | Population | 90 to 99 | population;Population | female | Population | 95 to 99 | population;Population | individuals | Population | 95 to 99 | population;Population | male | Population | 95 to 99 | population;Population | female | Population | Children | population;Population | individuals | Population | Children | population;Population | male | Population | Children | population;Population | female | Population | Adults | population;Population | individuals | Population | Adults | population;Population | male | Population | Adults | population;Population | female | Population | 20 to 39 | population;Population | individuals | Population | 20 to 39 | population;Population | male | Population | 20 to 39 | population;Population | female | Population | 40 to 59 | population;Population | individuals | Population | 40 to 59 | population;Population | male | Population | 40 to 59 | population;Population | female | Population | Over 60 | population;Population | individuals | Population | Over 60 | population;Population | male | Population | Over 60 | population;Population | female | Population | 20 to 64 | population;Population | individuals | Population | 20 to 64 | population;Population | male | Population | 20 to 64 | population;Population | female | Population | Over 65 | population;Population | individuals | Population | Over 65 | population;Population | male | Population | Over 65 | population;Population | female | Population | Over 80 | population;Population | individuals | Population | Over 80 | population;Population | male | Population | Over 80 | population;Population | female | Population | All Ages | population;Population | individuals | Population | All Ages | population;Population | male | Population | All Ages | population;Number of tax units - adults | tax unit | Population | Adults | population;Number of tax returns | tax unit | Population | All Ages | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;IN;2000;p0p100;8168.32519531;4487.90771484;85734.0703125;47104.7109375;77565.75;42616.8046875;42.296459198;23.238866806;77608.046875;42640.0429688;77605.7327589;4.72792589926e+12;4.96239221146e+13;4.48959977882e+13;24481705984.0;4.49204799406e+13;60624736.0;127648832.0;67024100.0;57793232.0;121455664.0;63662432.0;56074840.0;116797248.0;60722412.0;7887.0;10485.0;2598.0;52292704.0;108767152.0;56474448.0;46016388.0;95770440.0;49754056.0;86975448.0;;94269976.0;40959056.0;85474984.0;44515924.0;36322172.0;75866936.0;39544764.0;68745992.0;;74928736.0;32423818.0;67807792.0;35383976.0;28437604.0;59513344.0;31075740.0;53100868.0;;57911120.0;24663266.0;51498648.0;26835384.0;19004364.0;38652548.0;19648182.0;34716820.0;;35479692.0;15712456.0;31543964.0;15831508.0;13372055.0;26260692.0;12888636.0;23467504.0;;22422398.0;10095449.0;19629212.0;9533763.0;6745513.0;13165231.0;6419718.0;10746335.0;;10155540.0;4000822.0;7736644.0;3735822.0;2064417.0;3859694.0;1795277.0;2922705.0;;2443616.0;858288.0;1506627.0;648339.0;268762.0;436369.0;167607.0;321371.0;;193558.0;52609.0;78560.0;25951.0;226785520.0;474668896.0;247883392.0;281004928.0;578812160.0;297807264.0;155721440.0;324920160.0;169198720.0;87817688.0;181208496.0;93390816.0;37465800.0;72683512.0;35217712.0;256911184.0;532389376.0;275478144.0;24093746.0;46422820.0;22329074.0;3251963.0;5891735.0;2639772.0;507790432.0;1053481088.0;545690624.0;;;0.415220111609;12.4247455597;;10.0150518417;44.9416046143;3.61980676651;
;IN;1999;p0p100;7822.06103516;4266.44335938;84101.3515625;45872.0117188;76279.2890625;41605.5664062;-574.905883789;-313.575073242;75704.3828125;41291.9921875;75701.6887364;4.41566940365e+12;4.74764594381e+13;4.30607884616e+13;-3.24542889984e+11;4.2736245801e+13;60393040.0;127071976.0;66679076.0;57738600.0;121057120.0;63318616.0;55615632.0;115731680.0;60116072.0;7365.0;9741.0;2376.0;51255504.0;106601064.0;55345584.0;44998496.0;93669824.0;48671352.0;85113496.0;;92294920.0;40114996.0;83738528.0;43623572.0;35593636.0;74381496.0;38787900.0;67319592.0;;73465016.0;31725954.0;66403024.0;34677116.0;27808886.0;58263480.0;30454638.0;51540188.0;;56186040.0;23731300.0;49462684.0;25731402.0;18264588.0;37066108.0;18801456.0;33677152.0;;34306036.0;15412563.0;30917224.0;15504582.0;13056642.0;25654440.0;12597689.0;22774592.0;;21871530.0;9717949.0;18991880.0;9273841.0;6465296.0;12696793.0;6231443.0;10317193.0;;9851551.0;3851897.0;7472046.0;3620108.0;2000608.0;3756909.0;1756271.0;2844125.0;;2406754.0;843517.0;1494019.0;650483.0;273409.0;451781.0;178363.0;328565.0;;208016.0;55156.0;84811.0;29653.0;225002784.0;470461856.0;245459344.0;273922240.0;564514816.0;290592256.0;152433072.0;318192864.0;165759936.0;85217336.0;175709504.0;90492080.0;36271840.0;70612424.0;34340228.0;250707056.0;519556800.0;268849696.0;23215198.0;44957980.0;21742538.0;3180055.0;5797261.0;2617146.0;498925024.0;1034976640.0;536051552.0;396400000.0;;0.400776743889;12.1632051468;;9.88702106476;43.0554275513;3.73023056984;
;IN;1998;p0p100;7522.10791016;4075.83178711;80560.265625;43651.3398438;73038.15625;39575.5078125;-556.062011719;-301.300506592;72482.09375;39274.2070312;72479.1985786;4.14268705997e+12;4.4367347712e+13;4.0224658817e+13;-3.06242715648e+11;3.99184159048e+13;60142864.0;126476648.0;66333932.0;57623384.0;120519096.0;62895800.0;55049576.0;114500416.0;59450868.0;6775.0;8925.0;2150.0;50099184.0;104171848.0;54072688.0;44084632.0;91793624.0;47709024.0;83352472.0;;90428560.0;39267836.0;81987328.0;42719540.0;34905104.0;72985576.0;38080524.0;65910436.0;;72022536.0;31005336.0;64947292.0;33942016.0;27237120.0;57143028.0;29905964.0;49905232.0;;54324840.0;22668108.0;47086976.0;24418876.0;17685340.0;35875304.0;18189892.0;32868894.0;;33415624.0;15183555.0;30409382.0;15225732.0;12705683.0;25002780.0;12296977.0;22062864.0;;21335830.0;9357180.0;18396124.0;9038854.0;6212960.0;12257389.0;6044374.0;9927747.0;;9552553.0;3714787.0;7223010.0;3508179.0;1930787.0;3636604.0;1705785.0;2750883.0;;2345144.0;820096.0;1459476.0;639359.0;265846.0;441821.0;175964.0;318128.0;;203941.0;52282.0;80261.0;27977.0;222915008.0;465668000.0;242753280.0;267103440.0;550734848.0;283631200.0;149262912.0;311713824.0;162451088.0;82774128.0;170514688.0;87740472.0;35066396.0;68506392.0;33439618.0;244742720.0;507231328.0;262488528.0;22360712.0;43503608.0;21142642.0;3075786.0;5627087.0;2551235.0;490018432.0;1016402880.0;526384512.0;390000000.0;14690789.0;0.382896155119;11.8101625443;;9.58113670349;41.2593650818;3.6045293808;
;IN;1997;p0p100;7250.75927734;3905.3737793;82233.7890625;44292.4179688;74983.03125;40387.046875;-630.18145752;-339.425720215;74352.84375;40047.6210938;74352.569645;3.89684946534e+12;4.41957419581e+13;4.02988938035e+13;-3.38684837888e+11;3.99602079498e+13;59879172.0;125836792.0;65957696.0;57407892.0;119808344.0;62400488.0;54394480.0;113108864.0;58714400.0;6174.0;8105.0;1931.0;48890024.0;101623032.0;52733020.0;43244760.0;90078680.0;46833944.0;81674392.0;;88657216.0;38429632.0;80252880.0;41823272.0;34244240.0;71652488.0;37408280.0;64526156.0;;70611432.0;30281918.0;63485036.0;33203148.0;26669836.0;56023624.0;29353824.0;48226572.0;;52374876.0;21556732.0;44577792.0;23021050.0;17243424.0;35008480.0;17765016.0;32242158.0;;32747108.0;14998734.0;29980878.0;14982090.0;12333310.0;24331000.0;11997629.0;21349258.0;;20819736.0;9015948.0;17838098.0;8822107.0;5984671.0;11841492.0;5856794.0;9567662.0;;9254349.0;3582991.0;6980568.0;3397555.0;1853378.0;3494215.0;1640819.0;2640775.0;;2255598.0;787397.0;1402186.0;614779.0;247680.0;411455.0;163770.0;296273.0;;188416.0;48593.0;73241.0;24646.0;220571568.0;460377024.0;239805616.0;260529424.0;537440192.0;276910656.0;146200544.0;305469088.0;159268640.0;80468728.0;165590768.0;85121984.0;33860140.0;66380360.0;32520030.0;239002592.0;495390848.0;256388256.0;21526832.0;42049360.0;20522400.0;2943222.0;5389202.0;2445945.0;481100992.0;997817280.0;516716256.0;383600000.0;11138392.0;0.338155329227;10.539940834;;8.55337619781;36.3132858276;3.20634388924;
;IN;1996;p0p100;6963.22949219;3729.7668457;80419.3359375;43075.609375;73456.1015625;39345.84375;-611.53338623;-327.560211182;72844.5703125;39018.28125;72843.5360601;3.65252496589e+12;4.21835330028e+13;3.85310072504e+13;-3.20776568832e+11;3.82102310748e+13;59632848.0;125154848.0;65522012.0;57070028.0;118911992.0;61841968.0;53639340.0;111511152.0;57871816.0;5641.0;7378.0;1737.0;47722384.0;99167728.0;51445344.0;42423964.0;88407800.0;45983836.0;80045176.0;;86953272.0;37621212.0;78590640.0;40969436.0;33586328.0;70332208.0;36745884.0;63173584.0;;69248808.0;29587260.0;62090172.0;32502920.0;26019526.0;54692688.0;28673168.0;46548784.0;;50412360.0;20529260.0;42268456.0;21739192.0;16890022.0;34321844.0;17431816.0;31706038.0;;32190102.0;14816016.0;29574312.0;14758286.0;11966291.0;23686192.0;11719892.0;20663254.0;;20333834.0;8696963.0;17310912.0;8613942.0;5773749.0;11444803.0;5671050.0;9224129.0;;8954027.0;3450380.0;6733361.0;3282977.0;1768277.0;3329970.0;1561691.0;2512470.0;;2138045.0;744193.0;1320549.0;576354.0;221835.0;366660.0;144823.0;267150.0;;166285.0;45315.0;66776.0;21462.0;218064592.0;454745728.0;236681136.0;254146240.0;524544672.0;270398464.0;143218768.0;299420800.0;156202080.0;78254832.0;160857296.0;82602464.0;32672644.0;64266600.0;31593928.0;233439872.0;483964320.0;250524432.0;20706354.0;40580408.0;19874036.0;2785261.0;5091333.0;2306067.0;472210816.0;979290432.0;507079584.0;377200000.0;9454308.0;0.315548568964;9.81438159943;;8.11890220642;35.4331741333;3.18606138229;
;IN;1995;p0p100;6648.17041016;3542.34643555;77508.890625;41299.0859375;70860.71875;37756.7382812;-137.478851318;-73.2528991699;70723.234375;37683.4804688;70725.9521824;3.4037521449e+12;3.96832580567e+13;3.62795048632e+13;-70386876416.0;3.62091160535e+13;59420256.0;124436616.0;65016360.0;56617096.0;117846936.0;61229840.0;52769148.0;109670936.0;56901788.0;5232.0;6811.0;1579.0;46653300.0;96937208.0;50283904.0;41588656.0;86708000.0;45119344.0;78444032.0;;85297808.0;36855376.0;77033840.0;40178464.0;32914904.0;68991208.0;36076304.0;61852680.0;;67939600.0;28937774.0;60801068.0;31863296.0;25235868.0;53026288.0;27790420.0;44907244.0;;48494232.0;19671376.0;40375188.0;20703812.0;16592341.0;33720100.0;17127758.0;31198042.0;;31669616.0;14605701.0;29147560.0;14541858.0;11621213.0;23094916.0;11473702.0;20022206.0;;19879896.0;8400993.0;16807188.0;8406195.0;5573280.0;11062286.0;5489006.0;8886178.0;;8647297.0;3312898.0;6471189.0;3158291.0;1675874.0;3146417.0;1470543.0;2366069.0;;1996055.0;690195.0;1215707.0;525512.0;192073.0;314054.0;121981.0;234323.0;;141202.0;42250.0;61471.0;19221.0;215459792.0;448891680.0;233431888.0;247916000.0;511983296.0;264067280.0;140296720.0;293534112.0;153237408.0;76105280.0;156269136.0;80163848.0;31514008.0;62180040.0;30666030.0;228023200.0;472898144.0;244874960.0;19892794.0;39085120.0;19192328.0;2605624.0;4744460.0;2138836.0;463375808.0;960875008.0;497499200.0;370800000.0;7632758.0;0.289554953575;9.24014568329;;7.58587551117;32.4270782471;3.2289121151;
;IN;1994;p0p100;6326.52832031;3351.47900391;74484.6640625;39458.2578125;68158.1328125;36106.7773438;-137.858154297;-73.0303726196;68020.2734375;36033.7460938;68023.7006869;3.15911831552e+12;3.71935192023e+13;3.40344008868e+13;-68838735872.0;3.39655618724e+13;59255752.0;123841488.0;64585820.0;56312464.0;117087000.0;60774564.0;51748136.0;107523752.0;55775636.0;4971.0;6434.0;1463.0;45616368.0;94807296.0;49190944.0;40733448.0;84945872.0;44212472.0;76861600.0;;83622264.0;36128152.0;75537896.0;39409796.0;32217434.0;67573976.0;35356612.0;60528124.0;;66591428.0;28310692.0;59545432.0;31234816.0;24298208.0;50956360.0;26658206.0;43224628.0;;46492244.0;18926424.0;38760504.0;19834036.0;16305737.0;33108186.0;16802384.0;30598210.0;;31048918.0;14292474.0;28539108.0;14246533.0;11223370.0;22410856.0;11187407.0;19306738.0;;19364864.0;8083369.0;16260872.0;8177457.0;5376806.0;10706804.0;5329958.0;8591544.0;;8403099.0;3214738.0;6287914.0;3073141.0;1638255.0;3087655.0;1449371.0;2321489.0;;1985299.0;683234.0;1219180.0;535928.0;194864.0;325147.0;130275.0;243278.0;;154346.0;48414.0;72487.0;24071.0;212932720.0;443259520.0;230326976.0;241680592.0;499344672.0;257663920.0;137389728.0;287603200.0;150213696.0;73822840.0;151364160.0;77541160.0;30468022.0;60377352.0;29909070.0;222435936.0;461378176.0;238942272.0;19244650.0;37966492.0;18721664.0;2569738.0;4710903.0;2141108.0;454613312.0;942604224.0;487990912.0;363200000.0;7080532.0;0.262694656849;;;7.0258769989;31.3737430573;3.50818347931;
;IN;1993;p0p100;6017.24462891;3170.43530273;71720.25;37788.7929688;65703.0078125;34618.3554688;-378.108612061;-199.222213745;65324.8984375;34419.1328125;65328.945151;2.93099012096e+12;3.49348172923e+13;3.20038271713e+13;-1.84176082944e+11;3.18196510884e+13;59138876.0;123275072.0;64136316.0;55873364.0;116110968.0;60237656.0;50580140.0;105071744.0;54491640.0;4832.0;6213.0;1381.0;44691396.0;92919488.0;48228140.0;39885960.0;83190912.0;43305044.0;75331544.0;;82005080.0;35445588.0;74145504.0;38700036.0;31497884.0;66112380.0;34614640.0;59240588.0;;65300480.0;27742706.0;58428376.0;30685840.0;23225668.0;48539952.0;25314356.0;41569928.0;;44523840.0;18344260.0;37553832.0;19209484.0;16091062.0;32620374.0;16529177.0;30030802.0;;30470710.0;13939740.0;27881458.0;13941533.0;10842417.0;21776316.0;10933771.0;18641076.0;;18889430.0;7798660.0;15754394.0;7955658.0;5204184.0;10388362.0;5184105.0;8321762.0;;8168349.0;3117578.0;6101888.0;2984244.0;1596108.0;3017801.0;1421640.0;2256252.0;;1949510.0;660144.0;1188047.0;527870.0;192725.0;322275.0;129536.0;239685.0;;152849.0;46960.0;70278.0;23313.0;210283776.0;437377280.0;227093744.0;235636464.0;487098368.0;251461632.0;134572144.0;281877184.0;147305568.0;71600728.0;146595616.0;74994544.0;29463608.0;58625576.0;29161518.0;217015280.0;450249088.0;233233888.0;18621192.0;36849256.0;18227746.0;2500769.0;4604614.0;2103740.0;445920256.0;924475648.0;478555360.0;356400000.0;7022243.0;0.238355070353;;;6.51031017303;30.4932918549;4.03275537491;
;IN;1992;p0p100;5740.16943359;3009.42138672;68057.2109375;35680.6210938;62317.0351562;32671.1992188;-314.695648193;-164.986740112;62002.3398438;32506.2109375;62006.8438352;2.72792420352e+12;3.23431044219e+13;2.96151794319e+13;-1.49554102272e+11;2.94656252314e+13;59023132.0;122706056.0;63683008.0;55246808.0;114776536.0;59529788.0;49368904.0;102529520.0;53160660.0;4761.0;6082.0;1321.0;43855576.0;91215152.0;47359652.0;39054424.0;81465392.0;42411092.0;73845600.0;;80439832.0;34791184.0;72819760.0;38028744.0;30776552.0;64648256.0;33871908.0;57956172.0;;64005192.0;27179620.0;57312672.0;30133284.0;22101956.0;45985348.0;23883432.0;40004568.0;;42662672.0;17902612.0;36681952.0;18779238.0;15918377.0;32209824.0;16291258.0;29481742.0;;29928938.0;13563366.0;27201262.0;13637679.0;10482816.0;21190664.0;10707720.0;18026680.0;;18446810.0;7543864.0;15283040.0;7739091.0;5051126.0;10097314.0;5046100.0;8067880.0;;7936814.0;3016754.0;5907551.0;2890714.0;1546955.0;2930548.0;1383528.0;2168853.0;;1885148.0;621898.0;1123558.0;501620.0;187662.0;311256.0;123575.0;227894.0;;142949.0;40232.0;59611.0;19374.0;207494416.0;431227296.0;223733104.0;229784160.0;475234080.0;245449664.0;131801784.0;276246080.0;144445024.0;69486312.0;142078384.0;72591608.0;28496068.0;56909624.0;28413042.0;211770912.0;439515136.0;227744352.0;18013252.0;35718960.0;17705322.0;2401508.0;4431055.0;2029418.0;437278560.0;906461376.0;469182784.0;348800000.0;5118777.0;0.224097907543;;;6.26674365997;25.9180831909;4.81088209152;
;IN;1991;p0p100;5503.00341797;2871.95800781;68086.1328125;35533.4179688;62583.1289062;32661.4589844;-288.955657959;-150.802841187;62294.171875;32510.6542969;62299.6936784;2.55177444557e+12;3.1571933397e+13;2.90201586893e+13;-1.33990408192e+11;2.88861674537e+13;58866244.0;122132440.0;63266212.0;54412376.0;113012864.0;58600528.0;48210724.0;100096200.0;51885512.0;4677.0;5940.0;1263.0;43054912.0;89566576.0;46511728.0;38257428.0;79811184.0;41553852.0;72394712.0;;78912912.0;34137280.0;71496208.0;37359064.0;30084084.0;63246056.0;33162144.0;56614364.0;;62601304.0;26530278.0;55969248.0;29439160.0;21061012.0;43627504.0;22566486.0;38612940.0;;41007604.0;17551928.0;35993124.0;18441120.0;15742847.0;31810686.0;16067682.0;28934042.0;;29421790.0;13191194.0;26545456.0;13354108.0;10148566.0;20644652.0;10496009.0;17462446.0;;18026282.0;7313880.0;14844214.0;7530273.0;4909642.0;9817595.0;4907884.0;7821053.0;;7700208.0;2911411.0;5703799.0;2792324.0;1486503.0;2817126.0;1330572.0;2059628.0;;1791265.0;573125.0;1033847.0;460693.0;178312.0;291601.0;113274.0;210865.0;;128278.0;32553.0;47561.0;15004.0;204544272.0;424808064.0;220263984.0;224114720.0;463705792.0;239590912.0;129009072.0;270522688.0;141514224.0;67546984.0;137976768.0;70429400.0;27558670.0;55206336.0;27647296.0;206704608.0;429144128.0;222439632.0;17410104.0;34561684.0;17151288.0;2275170.0;4196075.0;1920806.0;428658976.0;888513856.0;459854912.0;342400000.0;4548990.0;0.200467169285;;;5.73378181458;22.742433548;4.71435928345;
;IN;1990;p0p100;5276.79003906;2742.60717773;68857.0859375;35788.4140625;63580.296875;33045.8046875;-81.414390564;-42.3150596619;63498.8828125;33003.4921875;63504.6706284;2.38771870106e+12;3.115745647e+13;2.8769737769e+13;-36839567360.0;2.87328991969e+13;58607436.0;121482336.0;62874904.0;53403864.0;110874280.0;57470416.0;47149060.0;97858872.0;50709812.0;4524.0;5718.0;1194.0;42253064.0;87891728.0;45638664.0;37507616.0;78255608.0;40747988.0;70975960.0;;77416768.0;33468348.0;70137120.0;36668776.0;29436882.0;61939132.0;32502252.0;55179448.0;;61026444.0;25742568.0;54266764.0;28524196.0;20191232.0;41686608.0;21495376.0;37449296.0;;39622876.0;17258066.0;35385564.0;18127498.0;15535327.0;31379806.0;15844478.0;28376522.0;;28947288.0;12841194.0;25944004.0;13102809.0;9842048.0;20128622.0;10286575.0;16946858.0;;17617914.0;7104810.0;14436150.0;7331340.0;4770971.0;9534425.0;4763454.0;7573183.0;;7451269.0;2802212.0;5490027.0;2687815.0;1411328.0;2671518.0;1260190.0;1931063.0;;1671066.0;519735.0;930611.0;410876.0;163022.0;261609.0;98587.0;191586.0;;111296.0;28564.0;41273.0;12709.0;201413424.0;418107232.0;216693792.0;218628448.0;452494560.0;233866112.0;126155416.0;264598624.0;138443216.0;65825820.0;134395984.0;68570168.0;26647214.0;53499952.0;26852740.0;201823280.0;419123232.0;217299952.0;16805166.0;33371332.0;16566164.0;2127173.0;3910729.0;1783556.0;420041888.0;870601792.0;450559904.0;335600000.0;3939821.0;0.176048755646;;;5.20230340958;17.5034999847;4.29322147369;
;IN;1989;p0p100;5035.93603516;2605.97167969;65959.578125;34132.4375;60923.6367188;31526.4648438;107.600486755;55.6805725098;61031.2382812;31582.1464844;61037.1937592;2.22220622234e+12;2.91059636634e+13;2.68837563924e+13;47480836096.0;2.69312380109e+13;58314024.0;120737520.0;62423480.0;52454376.0;108819992.0;56365632.0;46155940.0;95806576.0;49650652.0;;;;41379088.0;86102344.0;44723300.0;36765708.0;76730368.0;39964720.0;69534936.0;;75899176.0;32769228.0;68703600.0;35934464.0;28813500.0;60676484.0;31863096.0;53614360.0;;59232616.0;24800858.0;52170288.0;27369520.0;19447972.0;40059896.0;20611898.0;36431248.0;;38414828.0;16983276.0;34786256.0;17802932.0;15232486.0;30783196.0;15550617.0;27666956.0;;28357612.0;12434470.0;25241528.0;12806995.0;9503204.0;19527776.0;10024552.0;16386977.0;;17159480.0;6883773.0;14018732.0;7134929.0;4635463.0;9277053.0;4641551.0;7378404.0;;7275137.0;2742941.0;5376564.0;2633586.0;;;;;;;;;;;;;;;;;;;198303424.0;411466432.0;213163056.0;213127856.0;441269728.0;228141824.0;123149296.0;258280736.0;135131792.0;64098204.0;130870880.0;66772444.0;25880354.0;52118116.0;26237582.0;196750704.0;408679392.0;211928800.0;16377150.0;32590342.0;16213030.0;2114973.0;3917992.0;1802964.0;411431296.0;852736128.0;441304864.0;328800000.0;3748526.0;0.161555275321;;;4.95127868652;16.2255001068;4.46397399902;
;IN;1988;p0p100;4787.86279297;2467.5612793;61922.2695312;31913.4023438;57134.4101562;29445.8417969;76.3939285278;39.3717842102;57210.8046875;29485.2128906;57217.0128795;2.06027633459e+12;2.6645916287e+13;2.45856406077e+13;32873248768.0;2.46185134653e+13;58044780.0;120086608.0;62041788.0;51292076.0;106344768.0;55052696.0;45232592.0;93912600.0;48680036.0;;;;40502440.0;84288120.0;43785740.0;36066688.0;75291728.0;39225132.0;68108448.0;;74388000.0;32041756.0;67204496.0;35162868.0;28242024.0;59534216.0;31292352.0;51955856.0;;57278900.0;23713832.0;49700288.0;25986546.0;18862416.0;38831744.0;19969286.0;35638020.0;;37492664.0;16775603.0;34299060.0;17523380.0;14880039.0;30116028.0;15235871.0;26919256.0;;27776364.0;12039216.0;24579768.0;12540492.0;9197776.0;18967096.0;9769305.0;15889061.0;;16727035.0;6691285.0;13649050.0;6957730.0;4509019.0;9029290.0;4520220.0;7196458.0;;7102564.0;2687439.0;5269832.0;2582344.0;;;;;;;;;;;;;;;;;;;195071888.0;404632096.0;209560256.0;207770304.0;430312320.0;222541952.0;120064296.0;251730736.0;131666888.0;62557272.0;127826592.0;65269028.0;25148730.0;50754972.0;25606022.0;191819344.0;398524448.0;206705232.0;15950955.0;31787876.0;15836717.0;2063212.0;3839704.0;1776423.0;402842176.0;834944384.0;432102208.0;322000000.0;3284673.0;0.152181759477;;;4.84534311295;13.9170837402;4.98383903503;
;IN;1987;p0p100;4562.2421875;2342.81225586;59223.9414062;30412.8046875;54661.6992188;28069.9921875;273.589935303;140.494491577;54935.2890625;28210.4882812;54940.6422081;1.91462178816e+12;2.48543256248e+13;2.29397034435e+13;1.14816630784e+11;2.30545204183e+13;57635136.0;119178944.0;61543768.0;50063384.0;103757496.0;53694112.0;44362480.0;92129448.0;47766996.0;;;;39645864.0;82499520.0;42853696.0;35395760.0;73912560.0;38516880.0;66703608.0;;72900472.0;31307850.0;65691324.0;34383584.0;27670558.0;58382408.0;30711996.0;50241556.0;;55222216.0;22570996.0;47081176.0;24510220.0;18413748.0;37933408.0;19519624.0;35020572.0;;36795488.0;16606823.0;33882760.0;17275864.0;14495376.0;29410298.0;14914834.0;26159392.0;;27216138.0;11664017.0;23965350.0;12301304.0;8925985.0;18452036.0;9526044.0;15448793.0;;16320325.0;6522808.0;13317118.0;6794281.0;4391452.0;8790422.0;4398927.0;7019949.0;;6929893.0;2628497.0;5159502.0;2530966.0;;;;;;;;;;;;;;;;;;;191706864.0;397565408.0;205858576.0;202572992.0;419666848.0;217093792.0;116945168.0;245067472.0;128122680.0;61179964.0;125191816.0;64011624.0;24447878.0;49407544.0;24959488.0;187051104.0;388711328.0;201660352.0;15521893.0;30955506.0;15433445.0;1979136.0;3688464.0;1709271.0;394279872.0;817232256.0;422952384.0;315200000.0;2980693.0;0.139125183225;;;4.5849108696;12.9615001678;5.26745605469;
