Variable Name;.;.;.;Consumption of fixed capital of national economy | individuals | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Average | All Ages | constant 2015 local currency;Gross domestic product | individuals | Average | Adults | constant 2015 local currency;Gross domestic product | individuals | Average | All Ages | constant 2015 local currency;Net domestic product | individuals | Average | Adults | constant 2015 local currency;Net domestic product | individuals | Average | All Ages | constant 2015 local currency;Net foreign income | individuals | Average | Adults | constant 2015 local currency;Net foreign income | individuals | Average | All Ages | constant 2015 local currency;National income | individuals | Average | Adults | constant 2015 local currency;National income | individuals | Average | All Ages | constant 2015 local currency;Pre-tax national income  | individuals | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Total | All Ages | constant 2015 local currency;Gross domestic product | individuals | Total | All Ages | constant 2015 local currency;Net domestic product | individuals | Total | All Ages | constant 2015 local currency;Net foreign income | individuals | Total | All Ages | constant 2015 local currency;National income | individuals | Total | All Ages | constant 2015 local currency;Pre-tax national income  | individuals | Total | All Ages | constant 2015 local currency;Population | female | Population | 0 to 4 | population;Population | individuals | Population | 0 to 4 | population;Population | male | Population | 0 to 4 | population;Population | female | Population | 5 to 9 | population;Population | individuals | Population | 5 to 9 | population;Population | male | Population | 5 to 9 | population;Population | female | Population | 10 to 14 | population;Population | individuals | Population | 10 to 14 | population;Population | male | Population | 10 to 14 | population;Population | female | Population | 100+ | population;Population | individuals | Population | 100+ | population;Population | male | Population | 100+ | population;Population | female | Population | 15 to 19 | population;Population | individuals | Population | 15 to 19 | population;Population | male | Population | 15 to 19 | population;Population | female | Population | 20 to 24 | population;Population | individuals | Population | 20 to 24 | population;Population | male | Population | 20 to 24 | population;Population | female | Population | 20 to 29 | population;Population | individuals | Population | 20 to 29 | population;Population | male | Population | 20 to 29 | population;Population | female | Population | 25 to 29 | population;Population | individuals | Population | 25 to 29 | population;Population | male | Population | 25 to 29 | population;Population | female | Population | 30 to 34 | population;Population | individuals | Population | 30 to 34 | population;Population | male | Population | 30 to 34 | population;Population | female | Population | 30 to 39 | population;Population | individuals | Population | 30 to 39 | population;Population | male | Population | 30 to 39 | population;Population | female | Population | 35 to 39 | population;Population | individuals | Population | 35 to 39 | population;Population | male | Population | 35 to 39 | population;Population | female | Population | 40 to 44 | population;Population | individuals | Population | 40 to 44 | population;Population | male | Population | 40 to 44 | population;Population | female | Population | 40 to 49  | population;Population | individuals | Population | 40 to 49  | population;Population | male | Population | 40 to 49  | population;Population | female | Population | 45 to 49 | population;Population | individuals | Population | 45 to 49 | population;Population | male | Population | 45 to 49 | population;Population | female | Population | 50 to 54 | population;Population | individuals | Population | 50 to 54 | population;Population | male | Population | 50 to 54 | population;Population | female | Population | 50 to 59 | population;Population | individuals | Population | 50 to 59 | population;Population | male | Population | 50 to 59 | population;Population | female | Population | 55 to 59 | population;Population | individuals | Population | 55 to 59 | population;Population | male | Population | 55 to 59 | population;Population | female | Population | 60 to 64 | population;Population | individuals | Population | 60 to 64 | population;Population | male | Population | 60 to 64 | population;Population | female | Population | 60 to 69 | population;Population | individuals | Population | 60 to 69 | population;Population | male | Population | 60 to 69 | population;Population | female | Population | 65 to 69 | population;Population | individuals | Population | 65 to 69 | population;Population | male | Population | 65 to 69 | population;Population | female | Population | 70 to 74 | population;Population | individuals | Population | 70 to 74 | population;Population | male | Population | 70 to 74 | population;Population | female | Population | 70 to 79 | population;Population | individuals | Population | 70 to 79 | population;Population | male | Population | 70 to 79 | population;Population | female | Population | 75 to 79 | population;Population | individuals | Population | 75 to 79 | population;Population | male | Population | 75 to 79 | population;Population | female | Population | 80 to 84 | population;Population | individuals | Population | 80 to 84 | population;Population | male | Population | 80 to 84 | population;Population | female | Population | 80 to 89 | population;Population | individuals | Population | 80 to 89 | population;Population | male | Population | 80 to 89 | population;Population | female | Population | 85 to 89 | population;Population | individuals | Population | 85 to 89 | population;Population | male | Population | 85 to 89 | population;Population | female | Population | 90 to 94 | population;Population | individuals | Population | 90 to 94 | population;Population | male | Population | 90 to 94 | population;Population | female | Population | 90 to 99 | population;Population | individuals | Population | 90 to 99 | population;Population | male | Population | 90 to 99 | population;Population | female | Population | 95 to 99 | population;Population | individuals | Population | 95 to 99 | population;Population | male | Population | 95 to 99 | population;Population | female | Population | Children | population;Population | individuals | Population | Children | population;Population | male | Population | Children | population;Population | female | Population | Adults | population;Population | individuals | Population | Adults | population;Population | male | Population | Adults | population;Population | female | Population | 20 to 39 | population;Population | individuals | Population | 20 to 39 | population;Population | male | Population | 20 to 39 | population;Population | female | Population | 40 to 59 | population;Population | individuals | Population | 40 to 59 | population;Population | male | Population | 40 to 59 | population;Population | female | Population | Over 60 | population;Population | individuals | Population | Over 60 | population;Population | male | Population | Over 60 | population;Population | female | Population | 20 to 64 | population;Population | individuals | Population | 20 to 64 | population;Population | male | Population | 20 to 64 | population;Population | female | Population | Over 65 | population;Population | individuals | Population | Over 65 | population;Population | male | Population | Over 65 | population;Population | female | Population | Over 80 | population;Population | individuals | Population | Over 80 | population;Population | male | Population | Over 80 | population;Population | female | Population | All Ages | population;Population | individuals | Population | All Ages | population;Population | male | Population | All Ages | population;Number of tax units - adults | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;HU;2004;p0p100;607432.25;510984.28125;3861107.25;3248041.5;3253675.0;2737057.25;-199407.75;-167745.828125;3054267.25;2569311.25;3054267.25;5.1696280535e+12;3.28604361687e+13;2.76908075909e+13;-1.69708460442e+12;2.59937229865e+13;25993240.3754;165693.0;340650.0;174952.0;180678.0;370867.0;190182.0;214276.0;438080.0;223796.0;315.0;394.0;79.0;223749.0;456778.0;233022.0;372038.0;759697.0;387648.0;825643.0;;860453.0;453605.0;926425.0;472805.0;393850.0;799530.0;405667.0;750903.0;;768084.0;357053.0;719479.0;362417.0;335597.0;662242.0;326641.0;758455.0;;722469.0;422857.0;818687.0;395828.0;441789.0;841404.0;399615.0;804648.0;;710078.0;362858.0;673318.0;310463.0;346293.0;616301.0;270020.0;648629.0;;473788.0;302336.0;506088.0;203769.0;283939.0;463568.0;179648.0;521527.0;;306892.0;237588.0;364812.0;127244.0;166818.0;243658.0;76857.0;213705.0;;96346.0;46887.0;66378.0;19489.0;30760.0;41826.0;11074.0;36005.0;;12650.0;5245.0;6819.0;1576.0;1174913.0;1606375.0;1231166.0;4559830.0;8510625.0;3950839.0;1576546.0;3205131.0;1628536.0;1563102.0;2995650.0;1432547.0;1420181.0;2309844.0;889756.0;3485941.0;6316475.0;3331103.0;1073888.0;1693543.0;619736.0;250025.0;359075.0;109075.0;5734742.0;10117000.0;5182005.0;8510625.0;0.6397854686;126.513946533;;103.351760864;202.745834351;35.9221725464;
;HU;2003;p0p100;610757.0625;512397.21875;3742739.75;3139987.5;3131982.75;2627590.25;-176469.21875;-148049.59375;2955513.5;2479540.75;2955513.5;5.19673269453e+12;3.18457522422e+13;2.66490200719e+13;-1.50151902003e+12;2.5147501183e+13;25146577.5918;164104.0;337770.0;173658.0;190494.0;390601.0;200098.0;218211.0;445914.0;227693.0;299.0;372.0;73.0;224857.0;459041.0;234174.0;395144.0;807560.0;412397.0;840180.0;;875789.0;445036.0;908449.0;463391.0;386752.0;784878.0;398111.0;731365.0;;746368.0;344613.0;692881.0;348257.0;350957.0;690774.0;339808.0;789205.0;;749889.0;438248.0;848333.0;410081.0;427334.0;814328.0;386992.0;789175.0;;696136.0;361842.0;670978.0;309144.0;339553.0;600926.0;261389.0;643934.0;;468635.0;304381.0;511606.0;207246.0;283446.0;462914.0;179494.0;526004.0;;309216.0;242558.0;372251.0;129722.0;150441.0;221663.0;71245.0;200442.0;;91929.0;50001.0;70682.0;20684.0;31690.0;43318.0;11637.0;36894.0;;13200.0;5204.0;6761.0;1563.0;1189971.0;1633326.0;1246596.0;4557498.0;8508674.0;3951234.0;1571545.0;3193767.0;1622156.0;1578380.0;3024413.0;1446025.0;1407572.0;2290493.0;883054.0;3489478.0;6318610.0;3329570.0;1068020.0;1689568.0;621665.0;237634.0;342797.0;105202.0;5747469.0;10142000.0;5197831.0;8508674.0;0.599054873;120.737426758;;99.4793701172;224.306671143;35.866355896;
;HU;2002;p0p100;599948.3125;502054.4375;3575984.5;2992489.25;2976036.25;2490435.0;-180864.125;-151352.4375;2795172.0;2339082.25;2795172.0;5.10840379802e+12;3.04485792481e+13;2.53401749258e+13;-1.54001106534e+12;2.38001628119e+13;23800151.1627;163465.0;336783.0;173311.0;199847.0;409392.0;209536.0;221172.0;451882.0;230701.0;284.0;353.0;69.0;226341.0;462203.0;235853.0;420656.0;860494.0;439822.0;851305.0;;887653.0;430649.0;878497.0;447831.0;381693.0;774522.0;392816.0;715143.0;;728030.0;333450.0;668673.0;335213.0;371571.0;730294.0;358719.0;822654.0;;781164.0;451083.0;873531.0;422445.0;409449.0;780680.0;371233.0;773926.0;;682409.0;364477.0;675646.0;311176.0;332401.0;584450.0;252064.0;641383.0;;465868.0;308982.0;522769.0;213804.0;283089.0;461547.0;178480.0;532666.0;;311787.0;249577.0;382858.0;133307.0;128434.0;190681.0;62263.0;187503.0;;86533.0;59069.0;83333.0;24270.0;29766.0;40581.0;10818.0;34283.0;;12137.0;4517.0;5831.0;1319.0;1206547.0;1660260.0;1263948.0;4559146.0;8514740.0;3955651.0;1566447.0;3182186.0;1615683.0;1596579.0;3060152.0;1463573.0;1396119.0;2272402.0;876394.0;3495428.0;6318807.0;3331320.0;1063718.0;1687952.0;624330.0;222070.0;320778.0;98739.0;5765693.0;10175000.0;5219599.0;8514740.0;0.5721632242;117.859634399;;97.1093978882;257.886657715;35.4387435913;
;HU;2001;p0p100;600881.0625;501223.25;3327590.25;2775700.0;2726709.25;2274476.75;-167043.03125;-139338.46875;2559666.0;2135138.25;2559666.0;5.11247699149e+12;2.83121392026e+13;2.31996622111e+13;-1.42125236224e+12;2.17784097178e+13;21778332.8754;166231.0;342493.0;176258.0;206983.0;423704.0;216715.0;223072.0;455781.0;232705.0;270.0;335.0;65.0;229883.0;469720.0;239832.0;440750.0;902287.0;461527.0;856135.0;;893002.0;415385.0;846868.0;431475.0;375456.0;761665.0;386204.0;702828.0;;713454.0;327372.0;654625.0;327250.0;392858.0;771734.0;378874.0;851187.0;;808948.0;458329.0;888404.0;430074.0;393142.0;749929.0;356788.0;759397.0;;668976.0;366255.0;678442.0;312189.0;326913.0;571714.0;244812.0;640776.0;;465241.0;313864.0;534284.0;220430.0;284133.0;461965.0;177844.0;537786.0;;313377.0;253653.0;389171.0;135533.0;107238.0;159803.0;52574.0;176465.0;;80923.0;69228.0;97572.0;28349.0;25787.0;34831.0;9046.0;29445.0;;10061.0;3658.0;4670.0;1016.0;1229123.0;1691699.0;1287653.0;4554290.0;8508301.0;3954048.0;1558963.0;3165446.0;1606456.0;1610584.0;3088509.0;1477924.0;1384743.0;2254346.0;869668.0;3496460.0;6311132.0;3329192.0;1057830.0;1682631.0;624856.0;206180.0;297212.0;91050.0;5783412.0;10200000.0;5241701.0;8508301.0;0.5433515906;114.668563843;;93.8580169678;286.489990234;33.6715698242;
;HU;2000;p0p100;610380.4375;497164.53125;3215563.5;2619127.5;2605183.0;2121963.0;-165688.34375;-134955.78125;2439494.75;1987007.25;2439494.75;5.08201585869e+12;2.67727205827e+13;2.1690704724e+13;-1.37951798886e+12;2.03111876526e+13;20311290.1339;190729.0;392512.0;201783.0;231440.0;473531.0;242090.0;244929.0;500552.0;255625.0;251.0;310.0;60.0;258873.0;529425.0;270551.0;442459.0;906219.0;463757.0;837791.0;;874141.0;395332.0;805716.0;410384.0;359845.0;729488.0;369643.0;682642.0;;690669.0;322797.0;643823.0;321026.0;404242.0;794188.0;389946.0;854341.0;;813499.0;450098.0;873650.0;423553.0;374827.0;715241.0;340414.0;732862.0;;644390.0;358035.0;662011.0;303976.0;318637.0;555845.0;237211.0;630565.0;;458199.0;311929.0;532917.0;220988.0;282495.0;457860.0;175364.0;528343.0;;306981.0;245847.0;377464.0;131617.0;91244.0;135537.0;44294.0;165372.0;;74471.0;74128.0;104305.0;30176.0;20583.0;27419.0;6838.0;23728.0;;7680.0;3145.0;3987.0;843.0;1238627.0;1896020.0;1297587.0;4455894.0;8325981.0;3870090.0;1520433.0;3085245.0;1564810.0;1587203.0;3045091.0;1457889.0;1348258.0;2195644.0;847390.0;3426272.0;6291528.0;3259911.0;1029622.0;1639800.0;610179.0;189350.0;271559.0;82210.0;5694521.0;10222000.0;5167677.0;8325981.0;0.4975780547;107.569213867;;88.1103286743;282.179168701;31.3872833252;
;HU;1999;p0p100;593983.3125;483573.1875;3076647.5;2504757.5;2482664.25;2021184.25;-171669.171875;-139759.140625;2310995.0;1881425.125;2310995.0;4.95807574835e+12;2.56812787958e+13;2.07232025231e+13;-1.43295053824e+12;1.9290252116e+13;19290506.3882;193548.0;397878.0;204326.0;231420.0;473319.0;241894.0;240449.0;491415.0;250962.0;237.0;293.0;56.0;265534.0;543225.0;277684.0;447951.0;917119.0;469158.0;836791.0;;872571.0;388840.0;792260.0;403413.0;351967.0;712562.0;360590.0;684989.0;;690348.0;333022.0;662784.0;329758.0;423457.0;832031.0;408569.0;869562.0;;829137.0;446105.0;866677.0;420568.0;370054.0;705847.0;335794.0;725943.0;;635507.0;355890.0;655600.0;299713.0;319946.0;558318.0;238379.0;634721.0;;462658.0;314776.0;539045.0;224279.0;288287.0;467269.0;178997.0;521405.0;;306327.0;233118.0;360434.0;127330.0;86231.0;128093.0;41867.0;167249.0;;76261.0;81019.0;115413.0;34394.0;20829.0;28070.0;7248.0;24952.0;;8476.0;4123.0;5348.0;1228.0;1277303.0;1905837.0;1337557.0;4465850.0;8347163.0;3881340.0;1521779.0;3084725.0;1562919.0;1595505.0;3060154.0;1464644.0;1348566.0;2202284.0;853777.0;3437230.0;6267759.0;3265942.0;1028620.0;1643966.0;615398.0;192439.0;277218.0;84792.0;5743153.0;10253000.0;5218897.0;8347163.0;0.4531653523;99.3684921265;;82.1369628906;237.145828247;30.5193519592;
;HU;1998;p0p100;566721.625;461075.09375;3027910.25;2463456.25;2461188.5;2002381.125;-175504.609375;-142787.5625;2285684.0;1859593.625;2285684.0;4.7398518784e+12;2.53243309425e+13;2.05844780155e+13;-1.46785619149e+12;1.91166226104e+13;19116645.732;196848.0;404034.0;207178.0;229570.0;469498.0;239921.0;233768.0;477776.0;243999.0;222.0;275.0;52.0;276066.0;565060.0;288987.0;444367.0;909363.0;464982.0;829479.0;;864554.0;385112.0;784696.0;399572.0;342207.0;691605.0;349393.0;693053.0;;695954.0;350846.0;697413.0;346561.0;442095.0;869043.0;426940.0;876876.0;;837751.0;434781.0;845595.0;410811.0;370990.0;707640.0;336652.0;722683.0;;629324.0;351693.0;644362.0;292672.0;324646.0;568909.0;244275.0;641264.0;;470381.0;316618.0;542707.0;226106.0;299073.0;484579.0;185527.0;508146.0;;302142.0;209073.0;325670.0;116616.0;94702.0;140395.0;45702.0;176810.0;;81289.0;82107.0;117690.0;35587.0;20890.0;28197.0;7312.0;25117.0;;8586.0;4227.0;5496.0;1273.0;1324255.0;1916367.0;1386253.0;4473649.0;8363633.0;3890032.0;1522532.0;3083077.0;1560508.0;1599558.0;3066640.0;1467075.0;1351558.0;2213917.0;862449.0;3446736.0;6236888.0;3271858.0;1026912.0;1645008.0;618174.0;202148.0;292052.0;89926.0;5797904.0;10280000.0;5276285.0;8363633.0;0.4119812548;91.8115005493;;75.8528747559;214.401672363;28.0627651215;
;HU;1997;p0p100;558918.8125;454275.46875;2920255.5;2373512.0;2361337.0;1919236.75;-161635.859375;-131373.671875;2199701.25;1787863.125;2199701.25;4.67949164954e+12;2.44495480259e+13;1.97700574249e+13;-1.35328012698e+12;1.84167778222e+13;18416361.8032;200576.0;411088.0;210506.0;226233.0;462706.0;236467.0;227539.0;465068.0;237522.0;207.0;256.0;49.0;287959.0;589738.0;301771.0;434034.0;887879.0;453832.0;816545.0;;850799.0;382511.0;779488.0;396967.0;333085.0;671794.0;338703.0;706808.0;;707662.0;373724.0;742691.0;368960.0;457998.0;901022.0;443017.0;877058.0;;839921.0;419060.0;815969.0;396904.0;375283.0;715962.0;340679.0;721862.0;;625119.0;346579.0;631012.0;284440.0;331494.0;584722.0;253239.0;649772.0;;480453.0;318278.0;545480.0;227214.0;311568.0;504718.0;193169.0;489320.0;;294128.0;177753.0;278700.0;100959.0;114055.0;169104.0;55060.0;191793.0;;88704.0;77738.0;111378.0;33644.0;20310.0;27359.0;7053.0;24080.0;;8157.0;3770.0;4868.0;1105.0;1375284.0;1928600.0;1439441.0;4477447.0;8372400.0;3894993.0;1523354.0;3081852.0;1558461.0;1598920.0;3063965.0;1465040.0;1355173.0;2226584.0;871491.0;3453767.0;6202221.0;3276741.0;1023679.0;1641862.0;618252.0;216080.0;312964.0;96910.0;5852731.0;10301000.0;5334434.0;8372400.0;0.3604311347;81.1666259766;;67.2235946655;186.789169311;24.7287197113;
;HU;1996;p0p100;550863.75;447043.625;2783760.75;2259111.25;2232897.0;1812067.5;-112728.601562;-91482.875;2120168.25;1720584.75;2120168.25;4.61393729946e+12;2.33162869309e+13;1.87023491072e+13;-9.44194781184e+11;1.77581546537e+13;17758216.2786;205192.0;420208.0;215012.0;222440.0;455010.0;232566.0;225373.0;460729.0;235352.0;193.0;238.0;46.0;297334.0;609229.0;311889.0;422142.0;863445.0;441295.0;800418.0;;833807.0;378276.0;770793.0;392512.0;328801.0;661815.0;333011.0;726266.0;;725725.0;397464.0;790183.0;392714.0;468317.0;922431.0;454112.0;872709.0;;838015.0;404393.0;788297.0;383903.0;378817.0;722452.0;343637.0;721693.0;;621911.0;342877.0;621145.0;278274.0;338454.0;600751.0;262305.0;660306.0;;491682.0;321852.0;551219.0;229377.0;318867.0;516879.0;198028.0;468585.0;;283694.0;149719.0;235377.0;85665.0;135282.0;200853.0;65579.0;205581.0;;95375.0;70299.0;100090.0;29795.0;19244.0;25859.0;6616.0;22372.0;;7484.0;3128.0;3995.0;868.0;1424709.0;1945177.0;1491392.0;4478124.0;8375823.0;3897737.0;1526684.0;3086236.0;1559531.0;1594403.0;3054325.0;1459926.0;1357038.0;2235262.0;878279.0;3459540.0;6168810.0;3281763.0;1018584.0;1634511.0;615974.0;228146.0;331036.0;102904.0;5902833.0;10321000.0;5389129.0;8375823.0;0.3046754897;68.4689712524;;57.9300384521;152.646667481;22.2592697144;
;HU;1995;p0p100;538235.3125;436115.34375;2818605.25;2283828.25;2280370.0;1847713.0;-94563.78125;-76622.09375;2185806.5;1771091.0;2185806.5;4.50812444672e+12;2.36079336653e+13;1.90998097428e+13;-7.92042602496e+11;1.83077678612e+13;18307564.1252;209496.0;429010.0;219514.0;218605.0;447237.0;228632.0;228661.0;467652.0;238990.0;180.0;223.0;43.0;301179.0;617352.0;316171.0;412235.0;843360.0;431124.0;783199.0;;815745.0;370963.0;755584.0;384621.0;331923.0;667079.0;335156.0;750951.0;;749863.0;419028.0;833734.0;414707.0;471246.0;929731.0;458484.0;865642.0;;833749.0;394395.0;769662.0;375266.0;378965.0;721718.0;342752.0;721075.0;;619182.0;342110.0;618539.0;276430.0;344208.0;613677.0;269471.0;673012.0;;503214.0;328805.0;562547.0;233743.0;315381.0;512079.0;196697.0;449453.0;;272563.0;134071.0;209935.0;75866.0;149971.0;222754.0;72785.0;213098.0;;98676.0;63128.0;89018.0;25890.0;16933.0;22614.0;5683.0;19691.0;;6422.0;2757.0;3496.0;739.0;1467086.0;1961250.0;1536564.0;4476301.0;8375750.0;3899457.0;1534150.0;3099756.0;1565608.0;1586717.0;3039650.0;1452931.0;1355434.0;2236343.0;880918.0;3465074.0;6142092.0;3288010.0;1011227.0;1622666.0;611447.0;232969.0;338105.0;105141.0;5943387.0;10337000.0;5436021.0;8375750.0;0.2464941889;56.8418617249;;47.8393974304;125.681427002;19.8892021179;
;HU;1994;p0p100;519528.875;419946.4375;2712451.0;2192533.0;2192922.25;1772586.375;-83286.9296875;-67322.625;2109635.25;1705263.75;2109635.25;4.34644556186e+12;2.2692715561e+13;1.83462694748e+13;-6.96789172224e+11;1.76494802371e+13;17649595.0019;214696.0;439594.0;224895.0;213539.0;436774.0;223232.0;239222.0;489368.0;250142.0;169.0;210.0;41.0;301617.0;618135.0;316515.0;403354.0;825331.0;421971.0;764326.0;;795428.0;360972.0;734432.0;373457.0;341523.0;685424.0;343898.0;779643.0;;777702.0;438120.0;871925.0;433804.0;465659.0;919508.0;453845.0;853590.0;;822954.0;387931.0;757041.0;369109.0;375458.0;712460.0;337003.0;718275.0;;614337.0;342817.0;620149.0;277334.0;347072.0;620852.0;273783.0;684065.0;;513243.0;336993.0;576447.0;239460.0;296299.0;484267.0;187976.0;427777.0;;262175.0;131478.0;205675.0;74200.0;157131.0;236247.0;79124.0;218066.0;;104834.0;60935.0;86643.0;25710.0;18137.0;24671.0;6537.0;21868.0;;7653.0;3731.0;4846.0;1116.0;1500059.0;1983871.0;1570816.0;4467779.0;8366129.0;3898368.0;1543969.0;3117112.0;1573130.0;1571865.0;3009159.0;1437291.0;1351945.0;2239858.0;887947.0;3462906.0;6110638.0;3284204.0;1004873.0;1619007.0;614164.0;240103.0;352618.0;112528.0;5967837.0;10350000.0;5469183.0;8366129.0;0.1923439801;;;38.1009063721;105.160461426;18.586391449;
;HU;1993;p0p100;511015.3125;411778.96875;2624158.5;2114561.25;2113143.25;1702782.375;-72586.6015625;-58490.6796875;2040556.625;1644291.75;2040556.625;4.26808888525e+12;2.19174278267e+13;1.76493397279e+13;-6.06255906816e+11;1.70430834934e+13;17043409.4761;222832.0;456414.0;233576.0;207491.0;424239.0;216744.0;256496.0;524864.0;268360.0;160.0;198.0;39.0;296340.0;607309.0;310962.0;396250.0;810989.0;414730.0;744779.0;;774261.0;348529.0;708069.0;359531.0;358129.0;718336.0;360201.0;813654.0;;811545.0;455525.0;906877.0;451344.0;451259.0;892028.0;440763.0;837819.0;;808881.0;386560.0;754680.0;368118.0;369011.0;696434.0;327424.0;715327.0;;610386.0;346317.0;629271.0;282962.0;347878.0;623778.0;275909.0;698004.0;;524323.0;350127.0;598530.0;248414.0;262202.0;431728.0;169538.0;409369.0;;252679.0;147166.0;230298.0;83141.0;155477.0;235478.0;80014.0;215153.0;;105584.0;59675.0;85244.0;25571.0;18547.0;25292.0;6747.0;22345.0;;7896.0;3798.0;4945.0;1150.0;1529991.0;2012826.0;1602325.0;4456609.0;8352174.0;3895594.0;1558433.0;3144271.0;1585806.0;1553146.0;2972412.0;1419267.0;1345030.0;2235491.0;890521.0;3459456.0;6080214.0;3280982.0;997153.0;1611714.0;614612.0;237657.0;351158.0;113520.0;5986600.0;10365000.0;5497919.0;8352174.0;0.1618921161;;;32.7722625732;91.9331817627;19.8193149567;
;HU;1992;p0p100;515261.09375;413612.375;2673886.5;2146392.5;2158625.5;1732780.0;-82079.6953125;-65887.328125;2076545.625;1666892.625;2076545.625;4.2908146729e+12;2.22666749379e+13;1.79758600028e+13;-6.83515117568e+11;1.72923446886e+13;17292630.1347;229736.0;470733.0;240990.0;205859.0;420766.0;214902.0;276374.0;565675.0;289292.0;150.0;189.0;38.0;287494.0;589370.0;301867.0;389497.0;797243.0;407734.0;725874.0;;753545.0;336377.0;682198.0;345811.0;378994.0;760295.0;381293.0;847952.0;;846440.0;468958.0;934112.0;465147.0;431459.0;853903.0;422439.0;819333.0;;792248.0;387874.0;757683.0;369809.0;360960.0;676934.0;315978.0;712261.0;;607481.0;351301.0;642795.0;291503.0;347828.0;624593.0;276776.0;711224.0;;534605.0;363395.0;621206.0;257829.0;220390.0;365288.0;144911.0;395837.0;;245140.0;175447.0;275662.0;100229.0;146775.0;222606.0;75845.0;205419.0;;101160.0;58644.0;83952.0;25314.0;18139.0;24618.0;6481.0;21370.0;;7437.0;3232.0;4181.0;955.0;1553564.0;2046544.0;1627533.0;4439421.0;8327457.0;3888093.0;1573826.0;3173848.0;1599984.0;1531595.0;2931315.0;1399729.0;1334000.0;2222294.0;888380.0;3453249.0;6057601.0;3276489.0;986172.0;1597701.0;611604.0;226939.0;335546.0;108634.0;5992984.0;10374000.0;5515626.0;8327457.0;0.1321558058;;;27.4293937683;78.9883880615;20.5285701752;
;HU;1991;p0p100;531283.9375;424656.03125;2803978.5;2241224.0;2272694.5;1816568.125;-105783.992188;-84553.296875;2166910.75;1732014.875;;4.40495715123e+12;2.32482175713e+13;1.88432609444e+13;-8.77071368192e+11;1.79661900349e+13;;229612.0;470495.0;240878.0;212350.0;434009.0;221654.0;294775.0;603490.0;308707.0;142.0;179.0;38.0;279718.0;573853.0;294130.0;380809.0;779353.0;398534.0;709844.0;;735737.0;329035.0;666243.0;337202.0;400022.0;802958.0;402929.0;875818.0;;875738.0;475796.0;948612.0;472809.0;412478.0;817409.0;404928.0;800396.0;;774834.0;387918.0;757830.0;369906.0;354076.0;660766.0;306697.0;709967.0;;606637.0;355890.0;655828.0;299941.0;349648.0;628367.0;278727.0;718075.0;;541148.0;368427.0;630834.0;262420.0;185502.0;308386.0;122890.0;389053.0;;240851.0;203551.0;321501.0;117961.0;136432.0;206149.0;69727.0;192785.0;;93968.0;56353.0;80588.0;24241.0;17100.0;23038.0;5938.0;19535.0;;6620.0;2435.0;3115.0;682.0;1563476.0;2081847.0;1638715.0;4415615.0;8291154.0;3875571.0;1585662.0;3197166.0;1611475.0;1510363.0;2891833.0;1381471.0;1319590.0;2202156.0;882624.0;3445672.0;6057040.0;3271674.0;969943.0;1573788.0;603897.0;212462.0;313068.0;100626.0;5979090.0;10373000.0;5514285.0;8291154.0;0.1074627414;;;22.8858299255;74.7353820801;18.2861690521;
;HU;1990;p0p100;553856.8125;440110.59375;3184000.0;2530098.25;2630143.0;2089987.5;-130947.679688;-104054.804688;2499195.5;1985932.75;;4.56614739968e+12;2.62497684685e+13;2.16836205445e+13;-1.07956856422e+12;2.06040528323e+13;;220930.0;452534.0;231602.0;229253.0;468658.0;239406.0;311964.0;638956.0;326992.0;133.0;170.0;36.0;277843.0;570578.0;292734.0;369186.0;755299.0;386111.0;698349.0;;722749.0;329163.0;665799.0;336638.0;418410.0;840573.0;422163.0;893060.0;;895170.0;474650.0;947659.0;473008.0;398380.0;790614.0;392236.0;782745.0;;757981.0;384365.0;750111.0;365745.0;350151.0;652435.0;302284.0;709141.0;;608599.0;358990.0;665305.0;306315.0;354997.0;638242.0;283244.0;714669.0;;541386.0;359673.0;617815.0;258143.0;168254.0;279031.0;110775.0;390002.0;;240593.0;221747.0;351567.0;129818.0;128207.0;192515.0;64310.0;180597.0;;86393.0;52390.0;74475.0;22083.0;15107.0;20187.0;5079.0;17059.0;;5607.0;1952.0;2480.0;528.0;1555490.0;2130726.0;1631385.0;4385755.0;8244274.0;3858515.0;1591409.0;3209329.0;1617919.0;1491886.0;2858465.0;1366580.0;1302460.0;2176481.0;874016.0;3438292.0;6088004.0;3267743.0;947464.0;1538239.0;590772.0;197789.0;289827.0;92036.0;5941245.0;10375000.0;5489900.0;8244274.0;0.0795936212;;;17.5571556091;63.2058677673;14.0447511673;
